proxy_session_id,/graduate/physical-therapy.html,/sciences-math/marine-science.html,/business/hospitality-tourism-program.html,/graduate/public-health.html,/arts-humanities/languages-culture.html,/graduate/doctor_nursing_practice.html,/arts-humanities/literature.html,/graduate/education.html,/graduate/environmental-science.html,/health-sciences/health-science.html,/graduate/mba-healthcare-administration.html,/health-sciences/exercise-science.html,/business/finance.html,/sciences-math/geology.html,/graduate/holocaust-genocide-studies.html,/graduate/instructional-technology.html,/graduate/nursing.html,/business/hemp-cannabis-business-management.html,/arts-humanities/historical-studies.html,/sciences-math/energy.html,/graduate/data-science_strategic-analytics.html,/graduate/counseling.html,/sciences-math/environmental-science.html,/graduate/coastal-zone-management.html,/business/esports-management.html,/business/entrepreneurship.html,/graduate/accounting.html,/graduate/business-administration.html,/graduate/american-studies.html,/social-behavioral-sciences/criminal-justice.html,/arts-humanities/digital-studies.html,/social-behavioral-sciences/economics.html,/education/education-programs.html,/arts-humanities/communication-studies.html,/business/computer-information-systems.html,/arts-humanities/academic-programs.html,/business/computer-science.html,/sciences-math/sustainability.html,/social-behavioral-sciences/social-work-bsw/index.html,/business/business-studies-program.html,/sciences-math/chemistry.html,/social-behavioral-sciences/sociology-anthropology.html,/health-sciences/public-health.html,/social-behavioral-sciences/psychology.html,/sciences-math/biology.html,/social-behavioral-sciences/political-science.html,/sciences-math/biochemistry.html,/arts-humanities/philosophy-religion.html,/business/business-analytics.html,just_url,unique_views
/general-studies/liberal-studies.html_12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/general-studies/liberal-studies.html,1
/general-studies/liberal-studies.html_13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/general-studies/liberal-studies.html,2
/general-studies/liberal-studies.html_16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/liberal-studies.html,1
/general-studies/liberal-studies.html_18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/liberal-studies.html,1
/general-studies/quad-program.html_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/general-studies/quad-program.html,2
/general-studies/quad-program.html_16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/general-studies/quad-program.html,2
/general-studies/quad-program.html_9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/quad-program.html,1
/general-studies/r1-r2.html_1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/r1-r2.html,1
/general-studies/service-learning/faculty.html_16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/general-studies/service-learning/faculty.html,1
/general-studies/service-learning/index.html_23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/service-learning/index.html,1
/general-studies/service-learning/index.html_7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/service-learning/index.html,1
/general-studies/the-writing-program.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/the-writing-program.html_13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/the-writing-program.html_13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/the-writing-program.html_15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/the-writing-program.html_16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/the-writing-program.html_17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,2
/general-studies/the-writing-program.html_20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/the-writing-program.html_20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/the-writing-program.html,2
/general-studies/the-writing-program.html_21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/general-studies/the-writing-program.html,1
/general-studies/womens-gender-sexuality-studies.html_19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/general-studies/womens-gender-sexuality-studies.html,1
/general-studies/womens-gender-sexuality-studies.html_20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,/general-studies/womens-gender-sexuality-studies.html,1
/global-engagement/_10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/,1
/global-engagement/_14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/,1
/global-engagement/_15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/,1
/global-engagement/_20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/,1
/global-engagement/contact-us.html_7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/contact-us.html,1
/global-engagement/education-abroad/flp.html_15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/education-abroad/flp.html,1
/global-engagement/education-abroad/index.html_10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/global-engagement/education-abroad/index.html,2
/global-engagement/education-abroad/index.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/education-abroad/index.html,2
/global-engagement/education-abroad/index.html_12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/education-abroad/index.html,1
/global-engagement/education-abroad/index.html_21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/education-abroad/index.html,1
/global-engagement/education-abroad/index.html_21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/education-abroad/index.html,1
/global-engagement/education-abroad/index.html_22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/education-abroad/index.html,1
/global-engagement/index.html?hl=en-US_3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/global-engagement/index.html?hl=en-US,1
/global-engagement/index.html_10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/index.html,1
/global-engagement/index.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/index.html,1
/global-engagement/index.html_15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/global-engagement/index.html,5
/global-engagement/international/index.html_14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/international/index.html,1
/global-engagement/international/j-1-students.html_17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/international/j-1-students.html,1
/global-engagement/international/j-1-students.html_8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/global-engagement/international/j-1-students.html,2
/go?cmd=video&id=95fb23c7-1c5d-4154-a31f-90451dd55a28_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/go?cmd=video&id=95fb23c7-1c5d-4154-a31f-90451dd55a28,1
/go?cmd=video&id=95fb23c7-1c5d-4154-a31f-90451dd55a28_12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/go?cmd=video&id=95fb23c7-1c5d-4154-a31f-90451dd55a28,1
/grad_15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/grad,1
/grad_16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/grad,1
/graduate-continuing-studies/forms-resources.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/forms-resources.html,1
/graduate-continuing-studies/index.html_10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/index.html,3
/graduate-continuing-studies/index.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/index.html,1
/graduate-continuing-studies/index.html_12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/index.html,1
/graduate-continuing-studies/index.html_13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/index.html,2
/graduate-continuing-studies/index.html_14,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/index.html,3
/graduate-continuing-studies/index.html_14.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/index.html,12
/graduate-continuing-studies/research.html_11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/research.html,1
/graduate-continuing-studies/research.html_18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/research.html,1
/graduate-continuing-studies/research.html_20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/research.html,2
/graduate-continuing-studies/research.html_9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate-continuing-studies/research.html,1
/graduate/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAv3LJ4Pi1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5net0G3xsqrbtcbEEgQpzIySmQvT0pQeiCTwH6aE-3nJ-ayMnw7lTZvCruLw_aem_q4Hc5GARJyE-kvKkLcXIFw_23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAv3LJ4Pi1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5net0G3xsqrbtcbEEgQpzIySmQvT0pQeiCTwH6aE-3nJ-ayMnw7lTZvCruLw_aem_q4Hc5GARJyE-kvKkLcXIFw,2
/graduate/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAv3LJx_J1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5XQBm_DW_SKd0Lz2teu9tRZYP36HgCTCOc9OAIQFAhXgk0DGxTjZ4I7m7Ldw_aem_kjDF85zaRaeA1k2jvYDodg_22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAv3LJx_J1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR5XQBm_DW_SKd0Lz2teu9tRZYP36HgCTCOc9OAIQFAhXgk0DGxTjZ4I7m7Ldw_aem_kjDF85zaRaeA1k2jvYDodg,5
/graduate/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAv3LJx_J1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6E6G4j-ym7d9Q58hLj3IdcZJ2ThqIV11R9BtLaIARVPf2RP2Jxx-JdJ5w4eA_aem_fUAzeM8bMmDKP2ltoG57Ng_16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwZXh0bgNhZW0BMABhZGlkAAAv3LJx_J1zcnRjBmFwcF9pZAwzNTA2ODU1MzE3MjgAAR6E6G4j-ym7d9Q58hLj3IdcZJ2ThqIV11R9BtLaIARVPf2RP2Jxx-JdJ5w4eA_aem_fUAzeM8bMmDKP2ltoG57Ng,1
/graduate/?fbclid=IwcGRvZgFmZGlkFlChHm9lJa4zUT-N_8PxoTayv5s0awBleHRuA2FlbQEwAGFkaWQAAC_cqSlc_XNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6ooieD2GrfQzJGk_yBXHZGrkOlg2ZAJBNu2u5yYVTNif6105eJnLMoi5SM6g_aem_6gf-qX1povj_8JwzRQ5D3A_6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgFmZGlkFlChHm9lJa4zUT-N_8PxoTayv5s0awBleHRuA2FlbQEwAGFkaWQAAC_cqSlc_XNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6ooieD2GrfQzJGk_yBXHZGrkOlg2ZAJBNu2u5yYVTNif6105eJnLMoi5SM6g_aem_6gf-qX1povj_8JwzRQ5D3A,1
/graduate/?fbclid=IwcGRvZgFmZGlkFlCjh4aedTMVhLWMWvTJzhJP3h2DeNFleHRuA2FlbQEwAGFkaWQAAC_csnk5vXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6E612gRPsihwEbdRaAcVC7YpCjXWfOYdIbPgkHFgyJxnpRGc0wlP43ZxvHsA_aem_4XYK5IsLODI1R3CZx65Ufw_18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgFmZGlkFlCjh4aedTMVhLWMWvTJzhJP3h2DeNFleHRuA2FlbQEwAGFkaWQAAC_csnk5vXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6E612gRPsihwEbdRaAcVC7YpCjXWfOYdIbPgkHFgyJxnpRGc0wlP43ZxvHsA_aem_4XYK5IsLODI1R3CZx65Ufw,1
/graduate/?fbclid=IwcGRvZgNmZGlkFlCg7_aMtj1V4hvCazXzPUbTSh9kZC1leHRuA2FlbQEwAGFkaWQAAC_csnk5vXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR7aIZi9RdAc2FMRwuiEA4IrFdo-lUFEAhgqGnapCmux_fGcOut_5mxEMdhLaw_aem_XemQ8wrA19uOXU0UeOGPcA_18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgNmZGlkFlCg7_aMtj1V4hvCazXzPUbTSh9kZC1leHRuA2FlbQEwAGFkaWQAAC_csnk5vXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR7aIZi9RdAc2FMRwuiEA4IrFdo-lUFEAhgqGnapCmux_fGcOut_5mxEMdhLaw_aem_XemQ8wrA19uOXU0UeOGPcA,1
/graduate/?fbclid=IwcGRvZgNmZGlkFlCgn1z6VoFDKKi_VBA1Epu_kgLlbdhleHRuA2FlbQEwAGFkaWQAAC_csng-LXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6Rqc6wNXY8N13IGQs37DL1KhkBLAWCHjnGM0vzSD3777TYhQjih0GmDoKivQ_aem_HEo-nt585PcSFsC4taF3_Q_19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgNmZGlkFlCgn1z6VoFDKKi_VBA1Epu_kgLlbdhleHRuA2FlbQEwAGFkaWQAAC_csng-LXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6Rqc6wNXY8N13IGQs37DL1KhkBLAWCHjnGM0vzSD3777TYhQjih0GmDoKivQ_aem_HEo-nt585PcSFsC4taF3_Q,1
/graduate/?fbclid=IwcGRvZgNmZGlkFlChtX6brNshc1-Ua0a1mTfQ9dkayPFleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR7BC54Gp422sfKfIjSmVGVu4nSjXg4baMqmkyhcjc-hlh9lwQlHyY2jUFj6Hw_aem_ZQwMq_d3LC61RAgHhANTPg_8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgNmZGlkFlChtX6brNshc1-Ua0a1mTfQ9dkayPFleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR7BC54Gp422sfKfIjSmVGVu4nSjXg4baMqmkyhcjc-hlh9lwQlHyY2jUFj6Hw_aem_ZQwMq_d3LC61RAgHhANTPg,1
/graduate/?fbclid=IwcGRvZgNmZGlkFlCiU0NFL4BKGuVXInQyjk_ccyPa2vxleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6mFKd9xOMxdyMZxtmu1TjC1eyZeke0eiGx-koV31pxhkcqKEQ9angWLGvaBg_aem_dttWmmFg2Dhdqdz4Vz9ubw_22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgNmZGlkFlCiU0NFL4BKGuVXInQyjk_ccyPa2vxleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR6mFKd9xOMxdyMZxtmu1TjC1eyZeke0eiGx-koV31pxhkcqKEQ9angWLGvaBg_aem_dttWmmFg2Dhdqdz4Vz9ubw,1
/graduate/?fbclid=IwcGRvZgNmZGlkFlCit6SKk0p2KhU8uNEkCyCevUhCWrFleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR5Qxo0P19OpstrWPyBeKp7REz564gHhfmTucdlEanE-ZJ-fdLSuxY6KvGQX3A_aem_VolbbCZzk7DNQ9upyhVA4w_21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgNmZGlkFlCit6SKk0p2KhU8uNEkCyCevUhCWrFleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR5Qxo0P19OpstrWPyBeKp7REz564gHhfmTucdlEanE-ZJ-fdLSuxY6KvGQX3A_aem_VolbbCZzk7DNQ9upyhVA4w,1
/graduate/?fbclid=IwcGRvZgNmZGlkFlCit6SKk0p2KhU8uNEkCyCevUhCWrFleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR5Qxo0P19OpstrWPyBeKp7REz564gHhfmTucdlEanE-ZJ-fdLSuxY6KvGQX3A_aem_VolbbCZzk7DNQ9upyhVA4w_22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/graduate/?fbclid=IwcGRvZgNmZGlkFlCit6SKk0p2KhU8uNEkCyCevUhCWrFleHRuA2FlbQEwAGFkaWQAAC_csnH8nXNydGMGYXBwX2lkCjY2Mjg1NjgzNzkAAR5Qxo0P19OpstrWPyBeKp7REz564gHhfmTucdlEanE-ZJ-fdLSuxY6KvGQX3A_aem_VolbbCZzk7DNQ9upyhVA4w,1
